ID,FaceID,Trial_Round1,FirstRating,OtherRating,Trial_Round2,SecondRating,Feedback,Change,Class
ghpk01fd,75,137,4,6,237,6,-2,-2,2
ghpk01fd,76,116,4,2,216,4,2,0,2
ghpk01fd,77,154,3,6,254,5,-3,-2,2
ghpk01fd,78,143,2,2,243,3,0,-1,2
ghpk01fd,79,180,7,4,280,7,3,0,2
ghpk01fd,80,168,4,2,268,4,2,0,2
ghpk01fd,81,123,5,7,223,5,-2,0,2
hfg3qokt,2,149,3,0,249,6,3,-3,2
hfg3qokt,3,159,8,6,259,4,2,4,2
hfg3qokt,4,173,8,0,273,4,8,4,2
hfg3qokt,5,114,8,6,214,7,2,1,2
hfg3qokt,6,16,7,7,26,2,0,5,2
hfg3qokt,7,135,1,1,235,3,0,-2,2
hfg3qokt,8,152,6,3,252,3,3,3,2
hfg3qokt,9,166,8,6,266,6,2,2,2
hfg3qokt,10,121,8,8,221,6,0,2,2
hfg3qokt,11,130,2,5,230,3,-3,-1,2
hfg3qokt,12,19,2,0,29,2,2,0,2
hfg3qokt,13,150,1,4,250,4,-3,-3,2
hfg3qokt,14,122,6,8,222,3,-2,3,2
hfg3qokt,15,128,6,6,228,4,0,2,2
hfg3qokt,16,163,8,5,263,6,3,2,2
hfg3qokt,17,18,8,8,28,6,0,2,2
hfg3qokt,18,179,6,3,279,6,3,0,2
hfg3qokt,19,120,8,6,220,8,2,0,2
hfg3qokt,20,119,8,8,219,6,0,2,2
hfg3qokt,21,169,4,2,269,8,2,-4,2
hfg3qokt,22,177,2,4,277,3,-2,-1,2
hfg3qokt,23,151,8,8,251,8,0,0,2
hfg3qokt,24,124,8,8,224,8,0,0,2
hfg3qokt,25,111,8,8,211,7,0,1,2
hfg3qokt,26,142,7,5,242,7,2,0,2
hfg3qokt,27,153,7,7,253,5,0,2,2
hfg3qokt,28,146,6,6,246,4,0,2,2
hfg3qokt,29,126,8,5,226,7,3,1,2
hfg3qokt,30,140,6,3,240,4,3,2,2
hfg3qokt,31,132,3,6,232,5,-3,-2,2
hfg3qokt,32,138,3,1,238,1,2,2,2
hfg3qokt,33,110,3,5,210,4,-2,-1,2
hfg3qokt,34,164,8,6,264,7,2,1,2
hfg3qokt,35,165,8,0,265,5,8,3,2
hfg3qokt,36,176,4,4,276,6,0,-2,2
hfg3qokt,37,175,8,6,275,8,2,0,2
hfg3qokt,38,172,3,3,272,3,0,0,2
hfg3qokt,39,143,4,2,243,2,2,2,2
hfg3qokt,40,139,5,8,239,7,-3,-2,2
hfg3qokt,41,168,5,7,268,2,-2,3,2
hfg3qokt,42,167,2,4,267,2,-2,0,2
hfg3qokt,43,113,7,5,213,8,2,-1,2
hfg3qokt,44,15,5,8,25,4,-3,1,2
hfg3qokt,45,155,6,6,255,6,0,0,2
hfg3qokt,46,116,7,4,216,7,3,0,2
hfg3qokt,47,118,8,5,218,8,3,0,2
hfg3qokt,48,162,7,4,262,4,3,3,2
hfg3qokt,49,117,8,0,217,5,8,3,2
hfg3qokt,50,131,1,1,231,2,0,-1,2
hfg3qokt,51,147,3,5,247,2,-2,1,2
hfg3qokt,52,157,4,0,257,3,4,1,2
hfg3qokt,53,13,3,6,23,3,-3,0,2
hfg3qokt,54,127,3,5,227,6,-2,-3,2
hfg3qokt,55,145,8,5,245,6,3,2,2
hfg3qokt,56,144,8,6,244,8,2,0,2
hfg3qokt,57,14,6,6,24,3,0,3,2
hfg3qokt,58,11,6,0,21,6,6,0,2
hfg3qokt,59,160,7,7,260,6,0,1,2
hfg3qokt,60,174,7,4,274,5,3,2,2
hfg3qokt,61,125,4,0,225,1,4,3,2
hfg3qokt,62,123,5,3,223,2,2,3,2
hfg3qokt,63,136,8,6,236,8,2,0,2
hfg3qokt,64,178,5,5,278,6,0,-1,2
hfg3qokt,65,137,6,8,237,6,-2,0,2
hfg3qokt,66,112,3,1,212,3,2,0,2
hfg3qokt,67,156,3,6,256,2,-3,1,2
hfg3qokt,68,17,8,8,27,4,0,4,2
hfg3qokt,69,115,7,5,215,6,2,1,2
hfg3qokt,70,134,5,7,234,4,-2,1,2
hfg3qokt,71,148,5,8,248,5,-3,0,2
hfg3qokt,72,170,7,7,270,7,0,0,2
hfg3qokt,73,158,2,4,258,2,-2,0,2
hfg3qokt,74,133,2,0,233,3,2,-1,2
hfg3qokt,75,171,5,2,271,5,3,0,2
hfg3qokt,76,180,3,3,280,3,0,0,2
hfg3qokt,77,141,5,0,241,6,5,-1,2
hfg3qokt,78,129,3,6,229,1,-3,2,2
hfg3qokt,79,12,8,6,22,7,2,1,2
hfg3qokt,80,154,5,3,254,3,2,2,2
hfg3qokt,81,161,6,6,261,6,0,0,2
hm92zew7,2,171,4,2,271,4,2,0,2
hm92zew7,3,149,8,0,249,7,8,1,2
hm92zew7,4,157,8,0,257,7,8,1,2
hm92zew7,5,137,7,7,237,6,0,1,2
hm92zew7,6,139,3,6,239,3,-3,0,2
hm92zew7,7,114,3,1,214,5,2,-2,2
hm92zew7,8,176,4,6,276,5,-2,-1,2
hm92zew7,9,167,5,5,267,4,0,1,2
hm92zew7,10,158,4,2,258,3,2,1,2
hm92zew7,11,116,7,5,216,7,2,0,2
hm92zew7,12,173,5,0,273,6,5,-1,2
hm92zew7,13,16,4,1,26,3,3,1,2
hm92zew7,14,110,6,8,210,6,-2,0,2
hm92zew7,15,129,8,5,229,8,3,0,2
hm92zew7,16,125,5,0,225,5,5,0,2
hm92zew7,17,152,8,8,252,8,0,0,2
hm92zew7,18,180,8,5,280,8,3,0,2
hm92zew7,19,177,7,4,277,7,3,0,2
hm92zew7,20,112,7,4,212,8,3,-1,2
hm92zew7,21,179,6,3,279,4,3,2,2
hm92zew7,22,159,3,5,259,4,-2,-1,2
hm92zew7,23,164,6,4,264,7,2,-1,2
hm92zew7,24,14,6,6,24,7,0,-1,2
hm92zew7,25,115,5,5,215,5,0,0,2
hm92zew7,26,142,8,6,242,7,2,1,2
hm92zew7,27,120,6,3,220,7,3,-1,2
hm92zew7,28,134,7,4,234,8,3,-1,2
hm92zew7,29,166,8,5,266,8,3,0,2
hm92zew7,30,140,8,6,240,8,2,0,2
hm92zew7,31,153,2,2,253,7,0,-5,2
hm92zew7,32,169,8,5,269,7,3,1,2
hm92zew7,33,12,5,7,22,4,-2,1,2
hm92zew7,34,113,3,3,213,4,0,-1,2
hm92zew7,35,155,3,3,255,4,0,-1,2
hm92zew7,36,18,3,5,28,4,-2,-1,2
hm92zew7,37,135,7,4,235,5,3,2,2
hm92zew7,38,117,2,0,217,4,2,-2,2
hm92zew7,39,162,5,2,262,5,3,0,2
hm92zew7,40,17,6,6,27,7,0,-1,2
hm92zew7,41,170,4,4,270,6,0,-2,2
hm92zew7,42,126,4,4,226,4,0,0,2
hm92zew7,43,132,7,7,232,4,0,3,2
hm92zew7,44,141,5,0,241,5,5,0,2
hm92zew7,45,13,5,2,23,6,3,-1,2
hm92zew7,46,136,6,8,236,7,-2,-1,2
hm92zew7,47,174,8,6,274,8,2,0,2
hm92zew7,48,144,4,4,244,4,0,0,2
hm92zew7,49,19,5,0,29,3,5,2,2
hm92zew7,50,15,6,8,25,5,-2,1,2
hm92zew7,51,172,4,1,272,4,3,0,2
hm92zew7,52,161,3,1,261,4,2,-1,2
hm92zew7,53,127,5,3,227,6,2,-1,2
hm92zew7,54,133,6,0,233,3,6,3,2
hm92zew7,55,154,4,6,254,5,-2,-1,2
hm92zew7,56,168,8,5,268,7,3,1,2
hm92zew7,57,131,4,4,231,5,0,-1,2
hm92zew7,58,123,3,5,223,4,-2,-1,2
hm92zew7,59,148,8,8,248,7,0,1,2
hm92zew7,60,147,6,8,247,5,-2,1,2
hm92zew7,61,160,4,1,260,3,3,1,2
hm92zew7,62,138,4,2,238,3,2,1,2
hm92zew7,63,156,7,5,256,7,2,0,2
hm92zew7,64,143,5,8,243,5,-3,0,2
hm92zew7,65,165,4,0,265,4,4,0,2
hm92zew7,66,145,4,2,245,4,2,0,2
hm92zew7,67,124,8,8,224,8,0,0,2
hm92zew7,68,175,5,8,275,6,-3,-1,2
hm92zew7,69,119,6,3,219,8,3,-2,2
hm92zew7,70,151,6,8,251,6,-2,0,2
hm92zew7,71,121,5,5,221,5,0,0,2
hm92zew7,72,150,5,8,250,5,-3,0,2
hm92zew7,73,122,2,5,222,2,-3,0,2
hm92zew7,74,111,4,2,211,3,2,1,2
hm92zew7,75,130,6,4,230,6,2,0,2
hm92zew7,76,146,4,4,246,6,0,-2,2
hm92zew7,77,11,5,0,21,4,5,1,2
hm92zew7,78,163,4,6,263,5,-2,-1,2
hm92zew7,79,128,8,5,228,8,3,0,2
hm92zew7,80,118,4,4,218,6,0,-2,2
hm92zew7,81,178,5,5,278,4,0,1,2
hww79o0g,2,169,6,3,269,7,3,-1,2
hww79o0g,3,119,6,4,219,5,2,1,2
hww79o0g,4,141,7,0,241,7,7,0,2
hww79o0g,5,170,7,5,270,7,2,0,2
hww79o0g,6,163,5,3,263,4,2,1,2
hww79o0g,7,128,6,6,228,6,0,0,2
hww79o0g,8,159,4,1,259,4,3,0,2
hww79o0g,9,162,4,1,262,4,3,0,2
hww79o0g,10,157,5,0,257,6,5,-1,2
hww79o0g,11,147,4,7,247,4,-3,0,2
hww79o0g,12,135,5,8,235,3,-3,2,2
hww79o0g,13,118,5,7,218,4,-2,1,2
hww79o0g,14,154,3,1,254,2,2,1,2
hww79o0g,15,120,7,7,220,6,0,1,2
hww79o0g,16,125,3,0,225,3,3,0,2
hww79o0g,17,131,4,7,231,5,-3,-1,2
hww79o0g,18,138,6,8,238,4,-2,2,2
hww79o0g,19,13,6,3,23,6,3,0,2
hww79o0g,20,112,8,8,212,8,0,0,2
hww79o0g,21,137,7,4,237,7,3,0,2
hww79o0g,22,121,3,6,221,4,-3,-1,2
hww79o0g,23,140,7,5,240,8,2,-1,2
hww79o0g,24,126,7,4,226,7,3,0,2
hww79o0g,25,151,6,3,251,5,3,1,2
hww79o0g,26,132,7,5,232,7,2,0,2
hww79o0g,27,168,5,2,268,6,3,-1,2
hww79o0g,28,173,4,0,273,5,4,-1,2
hww79o0g,29,130,8,8,230,8,0,0,2
hww79o0g,30,172,3,5,272,3,-2,0,2
hww79o0g,31,114,3,3,214,2,0,1,2
hww79o0g,32,180,4,2,280,3,2,1,2
hww79o0g,33,171,5,5,271,6,0,-1,2
hww79o0g,34,143,5,5,243,6,0,-1,2
hww79o0g,35,164,6,6,264,5,0,1,2
hww79o0g,36,146,3,1,246,3,2,0,2
hww79o0g,37,111,6,4,211,5,2,1,2
hww79o0g,38,12,3,1,22,2,2,1,2
hww79o0g,39,165,7,0,265,6,7,1,2
hww79o0g,40,16,3,3,26,3,0,0,2
hww79o0g,41,177,1,3,277,3,-2,-2,2
hww79o0g,42,11,5,0,21,4,5,1,2
hww79o0g,43,161,2,4,261,3,-2,-1,2
hww79o0g,44,176,2,2,276,2,0,0,2
hww79o0g,45,117,4,0,217,3,4,1,2
hww79o0g,46,160,5,3,260,4,2,1,2
hww79o0g,47,149,6,0,249,6,6,0,2
hww79o0g,48,113,3,1,213,2,2,1,2
hww79o0g,49,178,7,7,278,8,0,-1,2
hww79o0g,50,152,5,2,252,6,3,-1,2
hww79o0g,51,145,4,1,245,3,3,1,2
hww79o0g,52,133,2,0,233,2,2,0,2
hww79o0g,53,142,6,6,242,2,0,4,2
hww79o0g,54,14,4,1,24,4,3,0,2
hww79o0g,55,115,5,2,215,4,3,1,2
hww79o0g,56,156,8,8,256,7,0,1,2
hww79o0g,57,166,4,4,266,7,0,-3,2
hww79o0g,58,175,5,7,275,6,-2,-1,2
hww79o0g,59,139,6,3,239,6,3,0,2
hww79o0g,60,136,2,4,236,3,-2,-1,2
hww79o0g,61,18,3,6,28,2,-3,1,2
hww79o0g,62,129,3,5,229,3,-2,0,2
hww79o0g,63,150,7,4,250,7,3,0,2
hww79o0g,64,155,5,7,255,6,-2,-1,2
hww79o0g,65,179,5,5,279,5,0,0,2
hww79o0g,66,19,6,0,29,3,6,3,2
hww79o0g,67,110,7,5,210,6,2,1,2
hww79o0g,68,158,3,6,258,3,-3,0,2
hww79o0g,69,167,2,2,267,3,0,-1,2
hww79o0g,70,134,4,1,234,3,3,1,2
hww79o0g,71,148,6,3,248,5,3,1,2
hww79o0g,72,124,4,1,224,2,3,2,2
hww79o0g,73,144,1,4,244,1,-3,0,2
hww79o0g,74,15,5,2,25,2,3,3,2
hww79o0g,75,153,5,7,253,3,-2,2,2
hww79o0g,76,174,3,6,274,2,-3,1,2
hww79o0g,77,123,3,5,223,3,-2,0,2
hww79o0g,78,116,1,3,216,1,-2,0,2
hww79o0g,79,122,7,5,222,6,2,1,2
hww79o0g,80,127,3,1,227,5,2,-2,2
hww79o0g,81,17,1,4,27,1,-3,0,2
i135rdrp,2,137,6,3,237,7,3,-1,2
i135rdrp,3,164,3,1,264,3,2,0,2
i135rdrp,4,141,4,0,241,4,4,0,2
i135rdrp,5,18,5,2,28,4,3,1,2
i135rdrp,6,155,3,5,255,3,-2,0,2
i135rdrp,7,153,3,6,253,4,-3,-1,2
i135rdrp,8,178,3,1,278,3,2,0,2
i135rdrp,9,111,5,8,211,6,-3,-1,2
i135rdrp,10,134,5,3,234,5,2,0,2
i135rdrp,11,138,5,7,238,5,-2,0,2
i135rdrp,12,142,5,8,242,4,-3,1,2
i135rdrp,13,123,4,6,223,4,-2,0,2
i135rdrp,14,128,5,8,228,3,-3,2,2
i135rdrp,15,174,3,6,274,4,-3,-1,2
i135rdrp,16,160,2,2,260,4,0,-2,2
i135rdrp,17,145,3,5,245,4,-2,-1,2
i135rdrp,18,13,5,3,23,4,2,1,2
i135rdrp,19,168,5,3,268,3,2,2,2
i135rdrp,20,161,4,7,261,4,-3,0,2
i135rdrp,21,165,2,0,265,3,2,-1,2
i135rdrp,22,176,4,4,276,4,0,0,2
i135rdrp,23,172,7,5,272,7,2,0,2
i135rdrp,24,140,5,3,240,4,2,1,2
i135rdrp,25,156,5,2,256,6,3,-1,2
i135rdrp,26,180,3,1,280,5,2,-2,2
i135rdrp,27,112,5,7,212,6,-2,-1,2
i135rdrp,28,167,5,5,267,3,0,2,2
i135rdrp,29,175,5,5,275,4,0,1,2
i135rdrp,30,136,3,1,236,3,2,0,2
i135rdrp,31,149,4,0,249,3,4,1,2
i135rdrp,32,119,5,2,219,4,3,1,2
i135rdrp,33,166,3,5,266,3,-2,0,2
i135rdrp,34,170,4,6,270,4,-2,0,2
i135rdrp,35,16,3,6,26,4,-3,-1,2
i135rdrp,36,169,5,8,269,3,-3,2,2
i135rdrp,37,152,4,2,252,5,2,-1,2
i135rdrp,38,14,3,6,24,3,-3,0,2
i135rdrp,39,122,6,3,222,7,3,-1,2
i135rdrp,40,139,6,4,239,4,2,2,2
i135rdrp,41,125,5,0,225,3,5,2,2
i135rdrp,42,12,3,3,22,3,0,0,2
i135rdrp,43,173,6,0,273,6,6,0,2
i135rdrp,44,154,3,6,254,4,-3,-1,2
i135rdrp,45,131,5,5,231,4,0,1,2
i135rdrp,46,135,3,6,235,4,-3,-1,2
i135rdrp,47,120,5,3,220,5,2,0,2
i135rdrp,48,159,3,6,259,4,-3,-1,2
i135rdrp,49,158,3,5,258,4,-2,-1,2
i135rdrp,50,121,7,7,221,8,0,-1,2
i135rdrp,51,151,3,6,251,4,-3,-1,2
i135rdrp,52,113,6,3,213,7,3,-1,2
i135rdrp,53,132,5,7,232,4,-2,1,2
i135rdrp,54,114,3,3,214,3,0,0,2
i135rdrp,55,157,5,0,257,7,5,-2,2
i135rdrp,56,116,7,4,216,8,3,-1,2
i135rdrp,57,19,2,0,29,2,2,0,2
i135rdrp,58,110,2,5,210,2,-3,0,2
i135rdrp,59,179,3,3,279,3,0,0,2
i135rdrp,60,150,3,5,250,4,-2,-1,2
i135rdrp,61,148,4,6,248,3,-2,1,2
i135rdrp,62,130,4,4,230,3,0,1,2
i135rdrp,63,144,4,2,244,3,2,1,2
i135rdrp,64,133,5,0,233,5,5,0,2
i135rdrp,65,115,5,8,215,5,-3,0,2
i135rdrp,66,143,4,4,243,3,0,1,2
i135rdrp,67,127,7,7,227,6,0,1,2
i135rdrp,68,177,4,7,277,4,-3,0,2
i135rdrp,69,117,6,0,217,7,6,-1,2
i135rdrp,70,147,3,6,247,4,-3,-1,2
i135rdrp,71,129,7,4,229,7,3,0,2
i135rdrp,72,11,4,0,21,4,4,0,2
i135rdrp,73,171,3,6,271,3,-3,0,2
i135rdrp,74,124,5,8,224,5,-3,0,2
i135rdrp,75,118,6,6,218,6,0,0,2
i135rdrp,76,146,3,1,246,3,2,0,2
i135rdrp,77,162,4,1,262,3,3,1,2
i135rdrp,78,17,4,7,27,3,-3,1,2
i135rdrp,79,126,7,5,226,8,2,-1,2
i135rdrp,80,163,4,4,263,3,0,1,2
i135rdrp,81,15,4,2,25,4,2,0,2
k2ilz570,2,170,5,8,270,5,-3,0,2
k2ilz570,3,121,3,3,221,3,0,0,2
k2ilz570,4,127,5,2,227,4,3,1,2
k2ilz570,5,130,8,8,230,8,0,0,2
k2ilz570,6,154,3,5,254,2,-2,1,2
k2ilz570,7,169,6,8,269,7,-2,-1,2
k2ilz570,8,126,2,5,226,3,-3,-1,2
k2ilz570,9,137,2,2,237,3,0,-1,2
k2ilz570,10,140,7,4,240,7,3,0,2
k2ilz570,11,179,4,2,279,4,2,0,2
k2ilz570,12,119,5,2,219,3,3,2,2
k2ilz570,13,124,3,1,224,2,2,1,2
k2ilz570,14,176,1,1,276,1,0,0,2
k2ilz570,15,122,7,4,222,4,3,3,2
k2ilz570,16,13,2,5,23,2,-3,0,2
k2ilz570,17,180,3,1,280,2,2,1,2
k2ilz570,18,116,8,8,216,8,0,0,2
k2ilz570,19,117,7,0,217,7,7,0,2
k2ilz570,20,110,8,8,210,7,0,1,2
k2ilz570,21,17,6,3,27,3,3,3,2
k2ilz570,22,174,2,4,274,1,-2,1,2
k2ilz570,23,111,7,7,211,3,0,4,2
k2ilz570,24,153,6,3,253,5,3,1,2
k2ilz570,25,148,7,7,248,6,0,1,2
k2ilz570,26,139,8,6,239,6,2,2,2
k2ilz570,27,143,5,8,243,2,-3,3,2
k2ilz570,28,175,5,8,275,5,-3,0,2
k2ilz570,29,15,8,8,25,8,0,0,2
k2ilz570,30,152,7,4,252,4,3,3,2
k2ilz570,31,158,2,2,258,1,0,1,2
k2ilz570,32,129,6,3,229,6,3,0,2
k2ilz570,33,155,6,8,255,6,-2,0,2
k2ilz570,34,113,6,6,213,3,0,3,2
k2ilz570,35,142,6,3,242,2,3,4,2
k2ilz570,36,114,5,3,214,2,2,3,2
k2ilz570,37,177,6,8,277,7,-2,-1,2
k2ilz570,38,14,3,6,24,3,-3,0,2
k2ilz570,39,166,1,3,266,1,-2,0,2
k2ilz570,40,173,6,0,273,6,6,0,2
k2ilz570,41,123,8,8,223,7,0,1,2
k2ilz570,42,164,2,4,264,1,-2,1,2
k2ilz570,43,12,6,6,22,6,0,0,2
k2ilz570,44,112,5,7,212,2,-2,3,2
k2ilz570,45,135,6,8,235,5,-2,1,2
k2ilz570,46,149,5,0,249,4,5,1,2
k2ilz570,47,160,8,6,260,7,2,1,2
k2ilz570,48,18,6,3,28,6,3,0,2
k2ilz570,49,134,1,3,234,1,-2,0,2
k2ilz570,50,159,3,3,259,2,0,1,2
k2ilz570,51,118,4,7,218,2,-3,2,2
k2ilz570,52,178,2,2,278,3,0,-1,2
k2ilz570,53,16,7,7,26,6,0,1,2
k2ilz570,54,19,6,0,29,2,6,4,2
k2ilz570,55,146,8,6,246,7,2,1,2
k2ilz570,56,168,8,8,268,8,0,0,2
k2ilz570,57,167,3,6,267,4,-3,-1,2
k2ilz570,58,150,2,5,250,2,-3,0,2
k2ilz570,59,125,8,0,225,7,8,1,2
k2ilz570,60,172,5,7,272,5,-2,0,2
k2ilz570,61,132,7,4,232,2,3,5,2
k2ilz570,62,145,2,5,245,1,-3,1,2
k2ilz570,63,120,8,8,220,7,0,1,2
k2ilz570,64,144,4,2,244,2,2,2,2
k2ilz570,65,138,3,5,238,4,-2,-1,2
k2ilz570,66,156,3,6,256,3,-3,0,2
k2ilz570,67,147,8,5,247,8,3,0,2
k2ilz570,68,157,7,0,257,5,7,2,2
k2ilz570,69,128,7,5,228,5,2,2,2
k2ilz570,70,133,5,0,233,4,5,1,2
k2ilz570,71,161,6,4,261,5,2,1,2
k2ilz570,72,115,7,5,215,6,2,1,2
k2ilz570,73,131,2,5,231,1,-3,1,2
k2ilz570,74,141,7,0,241,6,7,1,2
k2ilz570,75,162,3,3,262,2,0,1,2
k2ilz570,76,163,4,2,263,3,2,1,2
k2ilz570,77,165,4,0,265,3,4,1,2
k2ilz570,78,171,2,2,271,2,0,0,2
k2ilz570,79,151,7,7,251,8,0,-1,2
k2ilz570,80,136,3,5,236,1,-2,2,2
k2ilz570,81,11,3,0,21,1,3,2,2
m2fwfrs6,2,144,7,5,244,7,2,0,2
m2fwfrs6,3,149,3,0,249,3,3,0,2
m2fwfrs6,4,127,6,4,227,5,2,1,2
m2fwfrs6,5,158,2,2,258,4,0,-2,2
m2fwfrs6,6,153,2,5,253,3,-3,-1,2
m2fwfrs6,7,112,2,5,212,2,-3,0,2
m2fwfrs6,8,14,2,2,24,4,0,-2,2
m2fwfrs6,9,135,4,7,235,6,-3,-2,2
m2fwfrs6,10,141,4,0,241,5,4,-1,2
m2fwfrs6,11,126,5,7,226,4,-2,1,2
m2fwfrs6,12,152,2,5,252,3,-3,-1,2
m2fwfrs6,13,170,2,5,270,1,-3,1,2
m2fwfrs6,14,114,4,4,214,3,0,1,2
m2fwfrs6,15,138,5,3,238,4,2,1,2
m2fwfrs6,16,145,3,5,245,3,-2,0,2
m2fwfrs6,17,111,4,2,211,4,2,0,2
m2fwfrs6,18,169,3,1,269,1,2,2,2
m2fwfrs6,19,148,6,3,248,4,3,2,2
m2fwfrs6,20,134,7,5,234,7,2,0,2
m2fwfrs6,21,168,4,7,268,3,-3,1,2
m2fwfrs6,22,171,3,1,271,3,2,0,2
m2fwfrs6,23,117,3,0,217,4,3,-1,2
m2fwfrs6,24,120,5,8,220,6,-3,-1,2
m2fwfrs6,25,165,5,0,265,5,5,0,2
m2fwfrs6,26,136,4,6,236,5,-2,-1,2
m2fwfrs6,27,121,3,6,221,5,-3,-2,2
m2fwfrs6,28,160,3,3,260,3,0,0,2
m2fwfrs6,29,13,4,2,23,4,2,0,2
m2fwfrs6,30,130,2,5,230,2,-3,0,2
m2fwfrs6,31,115,2,2,215,2,0,0,2
m2fwfrs6,32,123,6,8,223,5,-2,1,2
m2fwfrs6,33,128,3,5,228,2,-2,1,2
m2fwfrs6,34,173,3,0,273,3,3,0,2
m2fwfrs6,35,116,5,5,216,6,0,-1,2
m2fwfrs6,36,159,2,2,259,3,0,-1,2
m2fwfrs6,37,161,5,5,261,4,0,1,2
m2fwfrs6,38,119,2,4,219,3,-2,-1,2
m2fwfrs6,39,133,1,0,233,1,1,0,2
m2fwfrs6,40,146,2,4,246,2,-2,0,2
m2fwfrs6,41,174,4,4,274,5,0,-1,2
m2fwfrs6,42,125,2,0,225,2,2,0,2
m2fwfrs6,43,162,4,4,262,4,0,0,2
m2fwfrs6,44,132,3,1,232,2,2,1,2
m2fwfrs6,45,179,4,2,279,4,2,0,2
m2fwfrs6,46,156,2,5,256,4,-3,-2,2
m2fwfrs6,47,163,3,6,263,4,-3,-1,2
m2fwfrs6,48,147,5,7,247,4,-2,1,2
m2fwfrs6,49,17,2,2,27,3,0,-1,2
m2fwfrs6,50,137,6,4,237,6,2,0,2
m2fwfrs6,51,113,1,4,213,2,-3,-1,2
m2fwfrs6,52,139,2,2,239,2,0,0,2
m2fwfrs6,53,176,2,4,276,4,-2,-2,2
m2fwfrs6,54,175,3,3,275,5,0,-2,2
m2fwfrs6,55,142,2,4,242,3,-2,-1,2
m2fwfrs6,56,155,7,7,255,7,0,0,2
m2fwfrs6,57,166,3,6,266,4,-3,-1,2
m2fwfrs6,58,118,1,4,218,1,-3,0,2
m2fwfrs6,59,140,4,2,240,2,2,2,2
m2fwfrs6,60,143,1,3,243,2,-2,-1,2
m2fwfrs6,61,177,2,5,277,3,-3,-1,2
m2fwfrs6,62,16,2,4,26,2,-2,0,2
m2fwfrs6,63,124,4,1,224,4,3,0,2
m2fwfrs6,64,172,3,3,272,4,0,-1,2
m2fwfrs6,65,11,5,0,21,5,5,0,2
m2fwfrs6,66,12,2,4,22,2,-2,0,2
m2fwfrs6,67,151,5,5,251,5,0,0,2
m2fwfrs6,68,180,2,5,280,3,-3,-1,2
m2fwfrs6,69,167,4,6,267,3,-2,1,2
m2fwfrs6,70,157,4,0,257,3,4,1,2
m2fwfrs6,71,164,6,8,264,6,-2,0,2
m2fwfrs6,72,19,5,0,29,4,5,1,2
m2fwfrs6,73,110,1,1,210,1,0,0,2
m2fwfrs6,74,15,2,5,25,3,-3,-1,2
m2fwfrs6,75,131,3,5,231,4,-2,-1,2
m2fwfrs6,76,154,3,3,254,2,0,1,2
m2fwfrs6,77,18,1,3,28,2,-2,-1,2
m2fwfrs6,78,178,2,2,278,2,0,0,2
m2fwfrs6,79,129,6,4,229,3,2,3,2
m2fwfrs6,80,122,1,1,222,1,0,0,2
m2fwfrs6,81,150,2,5,250,2,-3,0,2
mne2c29b,2,113,7,5,213,7,2,0,2
mne2c29b,3,172,6,4,272,5,2,1,2
mne2c29b,4,164,7,7,264,6,0,1,2
mne2c29b,5,179,8,5,279,6,3,2,2
mne2c29b,6,171,6,6,271,6,0,0,2
mne2c29b,7,122,4,6,222,6,-2,-2,2
mne2c29b,8,168,4,4,268,4,0,0,2
mne2c29b,9,116,4,7,216,5,-3,-1,2
mne2c29b,10,119,5,7,219,6,-2,-1,2
mne2c29b,11,162,8,5,262,6,3,2,2
mne2c29b,12,17,6,4,27,4,2,2,2
mne2c29b,13,145,3,5,245,2,-2,1,2
mne2c29b,14,159,5,3,259,5,2,0,2
mne2c29b,15,138,6,4,238,5,2,1,2
mne2c29b,16,127,3,3,227,3,0,0,2
mne2c29b,17,118,6,8,218,7,-2,-1,2
mne2c29b,18,158,7,7,258,6,0,1,2
mne2c29b,19,167,8,8,267,7,0,1,2
mne2c29b,20,153,6,8,253,8,-2,-2,2
mne2c29b,21,147,2,2,247,4,0,-2,2
mne2c29b,22,174,2,5,274,3,-3,-1,2
mne2c29b,23,135,5,2,235,6,3,-1,2
mne2c29b,24,134,6,6,234,6,0,0,2
mne2c29b,25,14,6,8,24,5,-2,1,2
mne2c29b,26,173,7,0,273,4,7,3,2
mne2c29b,27,114,7,4,214,7,3,0,2
mne2c29b,28,165,6,0,265,7,6,-1,2
mne2c29b,29,110,7,5,210,7,2,0,2
mne2c29b,30,137,5,8,237,5,-3,0,2
mne2c29b,31,144,4,6,244,6,-2,-2,2
mne2c29b,32,133,5,0,233,6,5,-1,2
mne2c29b,33,160,6,4,260,6,2,0,2
mne2c29b,34,124,5,3,224,5,2,0,2
mne2c29b,35,175,7,7,275,6,0,1,2
mne2c29b,36,115,5,3,215,4,2,1,2
mne2c29b,37,156,7,5,256,7,2,0,2
mne2c29b,38,157,4,0,257,4,4,0,2
mne2c29b,39,16,7,5,26,4,2,3,2
mne2c29b,40,141,7,0,241,7,7,0,2
mne2c29b,41,149,7,0,249,7,7,0,2
mne2c29b,42,123,3,3,223,4,0,-1,2
mne2c29b,43,154,6,4,254,7,2,-1,2
mne2c29b,44,148,5,3,248,6,2,-1,2
mne2c29b,45,11,6,0,21,7,6,-1,2
mne2c29b,46,146,7,4,246,6,3,1,2
mne2c29b,47,121,6,8,221,7,-2,-1,2
mne2c29b,48,155,5,8,255,6,-3,-1,2
mne2c29b,49,170,6,3,270,6,3,0,2
