Education,Year,ID,Framing,BotStrategy,Trial,Decision,BotDecision,Payoff
Information,2019,cgowhsa2,Human,WSLS,10,0,0,1
Information,2019,cgowhsa2,Human,WSLS,11,1,1,1
Information,2019,cgowhsa2,Human,WSLS,12,0,0,1
Information,2019,cgowhsa2,Human,RS,13,1,0,-1
Information,2019,cgowhsa2,Human,RS,14,0,1,-1
Information,2019,cgowhsa2,Human,RS,15,1,0,-1
Information,2019,cgowhsa2,Human,RS,16,1,0,-1
Information,2019,cgowhsa2,Human,RS,17,1,0,-1
Information,2019,cgowhsa2,Human,RS,18,1,0,-1
Information,2019,cgowhsa2,Human,RS,19,0,1,-1
Information,2019,cgowhsa2,Human,WSLS,2,1,1,1
Information,2019,cgowhsa2,Human,RS,20,1,0,-1
Information,2019,cgowhsa2,Human,RS,21,0,1,-1
Information,2019,cgowhsa2,Human,RS,22,1,0,-1
Information,2019,cgowhsa2,Human,RS,23,1,0,-1
Information,2019,cgowhsa2,Human,RS,24,1,0,-1
Information,2019,cgowhsa2,Human,WSLS,3,0,0,1
Information,2019,cgowhsa2,Human,WSLS,4,0,1,-1
Information,2019,cgowhsa2,Human,WSLS,5,1,1,1
Information,2019,cgowhsa2,Human,WSLS,6,0,0,1
Information,2019,cgowhsa2,Human,WSLS,7,1,1,1
Information,2019,cgowhsa2,Human,WSLS,8,0,0,1
Information,2019,cgowhsa2,Human,WSLS,9,1,1,1
Design,2019,eknnl926,Human,WSLS,1,0,0,1
Design,2019,eknnl926,Human,WSLS,10,0,1,-1
Design,2019,eknnl926,Human,WSLS,11,1,1,1
Design,2019,eknnl926,Human,WSLS,12,0,0,1
Design,2019,eknnl926,Human,RS,13,0,1,-1
Design,2019,eknnl926,Human,RS,14,1,0,-1
Design,2019,eknnl926,Human,RS,15,1,0,-1
Design,2019,eknnl926,Human,RS,16,1,0,-1
Design,2019,eknnl926,Human,RS,17,1,0,-1
Design,2019,eknnl926,Human,RS,18,1,0,-1
Design,2019,eknnl926,Human,RS,19,1,0,-1
Design,2019,eknnl926,Human,WSLS,2,1,1,1
Design,2019,eknnl926,Human,RS,20,1,0,-1
Design,2019,eknnl926,Human,RS,21,1,0,-1
Design,2019,eknnl926,Human,RS,22,1,0,-1
Design,2019,eknnl926,Human,RS,23,1,0,-1
Design,2019,eknnl926,Human,RS,24,0,1,-1
Design,2019,eknnl926,Human,WSLS,3,1,0,-1
Design,2019,eknnl926,Human,WSLS,4,0,0,1
Design,2019,eknnl926,Human,WSLS,5,0,1,-1
Design,2019,eknnl926,Human,WSLS,6,0,1,-1
Design,2019,eknnl926,Human,WSLS,7,1,1,1
Design,2019,eknnl926,Human,WSLS,8,1,0,-1
Design,2019,eknnl926,Human,WSLS,9,0,0,1
Design,2019,8sfmrk41,Human,WSLS,1,0,0,1
Design,2019,8sfmrk41,Human,WSLS,10,0,0,1
Design,2019,8sfmrk41,Human,WSLS,11,1,1,1
Design,2019,8sfmrk41,Human,WSLS,12,0,0,1
Design,2019,8sfmrk41,Human,RS,13,1,0,-1
Design,2019,8sfmrk41,Human,RS,14,0,1,-1
Design,2019,8sfmrk41,Human,RS,15,0,1,-1
Design,2019,8sfmrk41,Human,RS,16,1,0,-1
Design,2019,8sfmrk41,Human,RS,17,1,0,-1
Design,2019,8sfmrk41,Human,RS,18,1,0,-1
Design,2019,8sfmrk41,Human,RS,19,0,1,-1
Design,2019,8sfmrk41,Human,WSLS,2,0,1,-1
Design,2019,8sfmrk41,Human,RS,20,1,0,-1
Design,2019,8sfmrk41,Human,RS,21,1,0,-1
Design,2019,8sfmrk41,Human,RS,22,1,0,-1
Design,2019,8sfmrk41,Human,RS,23,0,1,-1
Design,2019,8sfmrk41,Human,RS,24,1,0,-1
Design,2019,8sfmrk41,Human,WSLS,3,0,1,-1
Design,2019,8sfmrk41,Human,WSLS,4,0,1,-1
Design,2019,8sfmrk41,Human,WSLS,5,1,1,1
Design,2019,8sfmrk41,Human,WSLS,6,1,0,-1
Design,2019,8sfmrk41,Human,WSLS,7,1,0,-1
Design,2019,8sfmrk41,Human,WSLS,8,0,0,1
Design,2019,8sfmrk41,Human,WSLS,9,1,1,1
CogSci,2019,fyzi3ukn,Human,WSLS,1,1,1,1
CogSci,2019,fyzi3ukn,Human,WSLS,10,1,1,1
CogSci,2019,fyzi3ukn,Human,WSLS,11,1,0,-1
CogSci,2019,fyzi3ukn,Human,WSLS,12,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,13,0,1,-1
CogSci,2019,fyzi3ukn,Human,RS,14,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,15,0,1,-1
CogSci,2019,fyzi3ukn,Human,RS,16,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,17,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,18,0,1,-1
CogSci,2019,fyzi3ukn,Human,RS,19,1,0,-1
CogSci,2019,fyzi3ukn,Human,WSLS,2,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,20,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,21,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,22,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,23,1,0,-1
CogSci,2019,fyzi3ukn,Human,RS,24,0,1,-1
CogSci,2019,fyzi3ukn,Human,WSLS,3,1,0,-1
CogSci,2019,fyzi3ukn,Human,WSLS,4,1,0,-1
CogSci,2019,fyzi3ukn,Human,WSLS,5,0,0,1
CogSci,2019,fyzi3ukn,Human,WSLS,6,1,1,1
CogSci,2019,fyzi3ukn,Human,WSLS,7,0,0,1
CogSci,2019,fyzi3ukn,Human,WSLS,8,0,1,-1
CogSci,2019,fyzi3ukn,Human,WSLS,9,0,1,-1
Information,2019,xtuubgb7,Human,WSLS,1,0,0,1
Information,2019,xtuubgb7,Human,WSLS,10,1,1,1
Information,2019,xtuubgb7,Human,WSLS,11,0,0,1
Information,2019,xtuubgb7,Human,WSLS,12,1,1,1
Information,2019,xtuubgb7,Human,RS,13,0,1,-1
Information,2019,xtuubgb7,Human,RS,14,0,1,-1
Information,2019,xtuubgb7,Human,RS,15,0,1,-1
Information,2019,xtuubgb7,Human,RS,16,0,1,-1
Information,2019,xtuubgb7,Human,RS,17,0,1,-1
Information,2019,xtuubgb7,Human,RS,18,0,1,-1
Information,2019,xtuubgb7,Human,RS,19,1,0,-1
Information,2019,xtuubgb7,Human,WSLS,2,0,1,-1
Information,2019,xtuubgb7,Human,RS,20,0,1,-1
Information,2019,xtuubgb7,Human,RS,21,1,0,-1
Information,2019,xtuubgb7,Human,RS,22,1,0,-1
Information,2019,xtuubgb7,Human,RS,23,0,1,-1
Information,2019,xtuubgb7,Human,RS,24,0,1,-1
Information,2019,xtuubgb7,Human,WSLS,3,1,1,1
Information,2019,xtuubgb7,Human,WSLS,4,1,0,-1
Information,2019,xtuubgb7,Human,WSLS,5,1,0,-1
Information,2019,xtuubgb7,Human,WSLS,6,0,0,1
Information,2019,xtuubgb7,Human,WSLS,7,0,1,-1
Information,2019,xtuubgb7,Human,WSLS,8,1,1,1
Information,2019,xtuubgb7,Human,WSLS,9,0,0,1
CogSci,2019,hdlqwv5w,Human,WSLS,1,1,0,-1
CogSci,2019,hdlqwv5w,Human,WSLS,10,0,0,1
CogSci,2019,hdlqwv5w,Human,WSLS,11,1,1,1
CogSci,2019,hdlqwv5w,Human,WSLS,12,0,0,1
CogSci,2019,hdlqwv5w,Human,RS,13,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,14,0,1,-1
CogSci,2019,hdlqwv5w,Human,RS,15,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,16,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,17,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,18,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,19,1,0,-1
CogSci,2019,hdlqwv5w,Human,WSLS,2,0,0,1
CogSci,2019,hdlqwv5w,Human,RS,20,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,21,0,1,-1
CogSci,2019,hdlqwv5w,Human,RS,22,0,1,-1
CogSci,2019,hdlqwv5w,Human,RS,23,1,0,-1
CogSci,2019,hdlqwv5w,Human,RS,24,1,0,-1
CogSci,2019,hdlqwv5w,Human,WSLS,3,0,1,-1
CogSci,2019,hdlqwv5w,Human,WSLS,4,1,1,1
CogSci,2019,hdlqwv5w,Human,WSLS,5,1,0,-1
CogSci,2019,hdlqwv5w,Human,WSLS,6,0,0,1
CogSci,2019,hdlqwv5w,Human,WSLS,7,1,1,1
CogSci,2019,hdlqwv5w,Human,WSLS,8,0,0,1
CogSci,2019,hdlqwv5w,Human,WSLS,9,1,1,1
Design,2019,m2ihphy6,Human,WSLS,1,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,10,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,11,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,12,0,1,-1
Design,2019,m2ihphy6,Human,RS,13,1,0,-1
Design,2019,m2ihphy6,Human,RS,14,1,0,-1
Design,2019,m2ihphy6,Human,RS,15,1,0,-1
Design,2019,m2ihphy6,Human,RS,16,0,1,-1
Design,2019,m2ihphy6,Human,RS,17,1,0,-1
Design,2019,m2ihphy6,Human,RS,18,0,1,-1
Design,2019,m2ihphy6,Human,RS,19,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,2,1,1,1
Design,2019,m2ihphy6,Human,RS,20,1,0,-1
Design,2019,m2ihphy6,Human,RS,21,0,1,-1
Design,2019,m2ihphy6,Human,RS,22,1,0,-1
Design,2019,m2ihphy6,Human,RS,23,1,0,-1
Design,2019,m2ihphy6,Human,RS,24,1,0,-1
Design,2019,m2ihphy6,Human,WSLS,3,1,0,-1
Design,2019,m2ihphy6,Human,WSLS,4,0,0,1
Design,2019,m2ihphy6,Human,WSLS,5,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,6,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,7,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,8,0,1,-1
Design,2019,m2ihphy6,Human,WSLS,9,0,1,-1
Information,2019,rysg8dn6,Human,WSLS,1,0,1,-1
Information,2019,rysg8dn6,Human,WSLS,10,1,1,1
Information,2019,rysg8dn6,Human,WSLS,11,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,12,0,0,1
Information,2019,rysg8dn6,Human,RS,13,1,0,-1
Information,2019,rysg8dn6,Human,RS,14,0,1,-1
Information,2019,rysg8dn6,Human,RS,15,1,0,-1
Information,2019,rysg8dn6,Human,RS,16,0,1,-1
Information,2019,rysg8dn6,Human,RS,17,0,1,-1
Information,2019,rysg8dn6,Human,RS,18,0,1,-1
Information,2019,rysg8dn6,Human,RS,19,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,2,1,1,1
Information,2019,rysg8dn6,Human,RS,20,1,0,-1
Information,2019,rysg8dn6,Human,RS,21,0,1,-1
Information,2019,rysg8dn6,Human,RS,22,1,0,-1
Information,2019,rysg8dn6,Human,RS,23,1,0,-1
Information,2019,rysg8dn6,Human,RS,24,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,3,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,4,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,5,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,6,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,7,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,8,1,0,-1
Information,2019,rysg8dn6,Human,WSLS,9,0,0,1
Information,2019,m1wmjyb9,Human,WSLS,1,0,0,1
Information,2019,m1wmjyb9,Human,WSLS,10,1,1,1
Information,2019,m1wmjyb9,Human,WSLS,11,1,0,-1
Information,2019,m1wmjyb9,Human,WSLS,12,0,0,1
Information,2019,m1wmjyb9,Human,RS,13,0,1,-1
Information,2019,m1wmjyb9,Human,RS,14,0,1,-1
Information,2019,m1wmjyb9,Human,RS,15,0,1,-1
Information,2019,m1wmjyb9,Human,RS,16,1,0,-1
Information,2019,m1wmjyb9,Human,RS,17,1,0,-1
Information,2019,m1wmjyb9,Human,RS,18,0,1,-1
Information,2019,m1wmjyb9,Human,RS,19,0,1,-1
Information,2019,m1wmjyb9,Human,WSLS,2,0,1,-1
Information,2019,m1wmjyb9,Human,RS,20,0,1,-1
Information,2019,m1wmjyb9,Human,RS,21,1,0,-1
Information,2019,m1wmjyb9,Human,RS,22,0,1,-1
Information,2019,m1wmjyb9,Human,RS,23,1,0,-1
Information,2019,m1wmjyb9,Human,RS,24,1,0,-1
Information,2019,m1wmjyb9,Human,WSLS,3,1,1,1
Information,2019,m1wmjyb9,Human,WSLS,4,1,0,-1
Information,2019,m1wmjyb9,Human,WSLS,5,0,0,1
Information,2019,m1wmjyb9,Human,WSLS,6,0,1,-1
Information,2019,m1wmjyb9,Human,WSLS,7,1,1,1
Information,2019,m1wmjyb9,Human,WSLS,8,0,0,1
Information,2019,m1wmjyb9,Human,WSLS,9,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,1,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,10,0,0,1
Design,2019,qu90lo1o,Human,WSLS,11,1,1,1
Design,2019,qu90lo1o,Human,WSLS,12,1,0,-1
Design,2019,qu90lo1o,Human,RS,13,1,0,-1
Design,2019,qu90lo1o,Human,RS,14,1,0,-1
Design,2019,qu90lo1o,Human,RS,15,1,0,-1
Design,2019,qu90lo1o,Human,RS,16,0,1,-1
Design,2019,qu90lo1o,Human,RS,17,1,0,-1
Design,2019,qu90lo1o,Human,RS,18,0,1,-1
Design,2019,qu90lo1o,Human,RS,19,1,0,-1
Design,2019,qu90lo1o,Human,WSLS,2,0,1,-1
Design,2019,qu90lo1o,Human,RS,20,1,0,-1
Design,2019,qu90lo1o,Human,RS,21,0,1,-1
Design,2019,qu90lo1o,Human,RS,22,0,1,-1
Design,2019,qu90lo1o,Human,RS,23,0,1,-1
Design,2019,qu90lo1o,Human,RS,24,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,3,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,4,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,5,1,1,1
Design,2019,qu90lo1o,Human,WSLS,6,0,0,1
Design,2019,qu90lo1o,Human,WSLS,7,0,1,-1
Design,2019,qu90lo1o,Human,WSLS,8,1,1,1
Design,2019,qu90lo1o,Human,WSLS,9,1,0,-1
CogSci,2019,w76lz2ap,Human,WSLS,1,NA,0,NA
Information,2019,jde79xoi,Human,WSLS,1,1,1,1
Information,2019,jde79xoi,Human,WSLS,10,0,0,1
Information,2019,jde79xoi,Human,WSLS,11,0,1,-1
Information,2019,jde79xoi,Human,WSLS,12,0,1,-1
Information,2019,jde79xoi,Human,RS,13,0,1,-1
Information,2019,jde79xoi,Human,RS,14,1,0,-1
Information,2019,jde79xoi,Human,RS,15,1,0,-1
Information,2019,jde79xoi,Human,RS,16,1,0,-1
Information,2019,jde79xoi,Human,RS,17,0,1,-1
Information,2019,jde79xoi,Human,RS,18,1,0,-1
Information,2019,jde79xoi,Human,RS,19,1,0,-1
Information,2019,jde79xoi,Human,WSLS,2,1,0,-1
Information,2019,jde79xoi,Human,RS,20,1,0,-1
Information,2019,jde79xoi,Human,RS,21,0,1,-1
Information,2019,jde79xoi,Human,RS,22,1,0,-1
Information,2019,jde79xoi,Human,RS,23,1,0,-1
Information,2019,jde79xoi,Human,RS,24,0,1,-1
Information,2019,jde79xoi,Human,WSLS,3,1,0,-1
Information,2019,jde79xoi,Human,WSLS,4,1,0,-1
Information,2019,jde79xoi,Human,WSLS,5,1,0,-1
Information,2019,jde79xoi,Human,WSLS,6,0,0,1
Information,2019,jde79xoi,Human,WSLS,7,1,1,1
Information,2019,jde79xoi,Human,WSLS,8,1,0,-1
Information,2019,jde79xoi,Human,WSLS,9,1,0,-1
Design,2019,kk5etuv8,Human,WSLS,1,0,1,-1
Design,2019,kk5etuv8,Human,WSLS,10,0,0,1
Design,2019,kk5etuv8,Human,WSLS,11,1,1,1
Design,2019,kk5etuv8,Human,WSLS,12,0,0,1
Design,2019,kk5etuv8,Human,RS,13,0,1,-1
Design,2019,kk5etuv8,Human,RS,14,0,1,-1
Design,2019,kk5etuv8,Human,RS,15,1,0,-1
Design,2019,kk5etuv8,Human,RS,16,1,0,-1
Design,2019,kk5etuv8,Human,RS,17,1,0,-1
Design,2019,kk5etuv8,Human,RS,18,0,1,-1
Design,2019,kk5etuv8,Human,RS,19,1,0,-1
Design,2019,kk5etuv8,Human,WSLS,2,0,1,-1
Design,2019,kk5etuv8,Human,RS,20,0,1,-1
Design,2019,kk5etuv8,Human,RS,21,1,0,-1
Design,2019,kk5etuv8,Human,RS,22,0,1,-1
Design,2019,kk5etuv8,Human,RS,23,1,0,-1
Design,2019,kk5etuv8,Human,RS,24,1,0,-1
Design,2019,kk5etuv8,Human,WSLS,3,0,1,-1
Design,2019,kk5etuv8,Human,WSLS,4,0,1,-1
Design,2019,kk5etuv8,Human,WSLS,5,1,1,1
Design,2019,kk5etuv8,Human,WSLS,6,1,0,-1
Design,2019,kk5etuv8,Human,WSLS,7,1,0,-1
Design,2019,kk5etuv8,Human,WSLS,8,0,0,1
Design,2019,kk5etuv8,Human,WSLS,9,1,1,1
CogSci,2019,kffjpkwm,Human,WSLS,1,NA,1,NA
Design,2019,sapbq3fn,Human,WSLS,1,0,0,1
Design,2019,sapbq3fn,Human,WSLS,10,0,0,1
Design,2019,sapbq3fn,Human,WSLS,11,1,1,1
Design,2019,sapbq3fn,Human,WSLS,12,0,0,1
Design,2019,sapbq3fn,Human,RS,13,1,0,-1
Design,2019,sapbq3fn,Human,RS,14,1,0,-1
Design,2019,sapbq3fn,Human,RS,15,1,0,-1
Design,2019,sapbq3fn,Human,RS,16,0,1,-1
Design,2019,sapbq3fn,Human,RS,17,0,1,-1
Design,2019,sapbq3fn,Human,RS,18,1,0,-1
Design,2019,sapbq3fn,Human,RS,19,1,0,-1
Design,2019,sapbq3fn,Human,WSLS,2,1,1,1
Design,2019,sapbq3fn,Human,RS,20,0,1,-1
Design,2019,sapbq3fn,Human,RS,21,1,0,-1
Design,2019,sapbq3fn,Human,RS,22,1,0,-1
Design,2019,sapbq3fn,Human,RS,23,0,1,-1
Design,2019,sapbq3fn,Human,RS,24,0,1,-1
Design,2019,sapbq3fn,Human,WSLS,3,1,0,-1
Design,2019,sapbq3fn,Human,WSLS,4,0,0,1
Design,2019,sapbq3fn,Human,WSLS,5,1,1,1
Design,2019,sapbq3fn,Human,WSLS,6,0,0,1
Design,2019,sapbq3fn,Human,WSLS,7,1,1,1
Design,2019,sapbq3fn,Human,WSLS,8,0,0,1
Design,2019,sapbq3fn,Human,WSLS,9,1,1,1
Information,2019,szn0zjf8,Human,WSLS,1,1,0,-1
Information,2019,szn0zjf8,Human,WSLS,10,0,0,1
Information,2019,szn0zjf8,Human,WSLS,11,1,1,1
Information,2019,szn0zjf8,Human,WSLS,12,1,0,-1
Information,2019,szn0zjf8,Human,RS,13,1,0,-1
Information,2019,szn0zjf8,Human,RS,14,1,0,-1
Information,2019,szn0zjf8,Human,RS,15,1,0,-1
Information,2019,szn0zjf8,Human,RS,16,1,0,-1
Information,2019,szn0zjf8,Human,RS,17,0,1,-1
Information,2019,szn0zjf8,Human,RS,18,1,0,-1
Information,2019,szn0zjf8,Human,RS,19,0,1,-1
Information,2019,szn0zjf8,Human,WSLS,2,0,0,1
Information,2019,szn0zjf8,Human,RS,20,1,0,-1
Information,2019,szn0zjf8,Human,RS,21,1,0,-1
Information,2019,szn0zjf8,Human,RS,22,0,1,-1
Information,2019,szn0zjf8,Human,RS,23,0,1,-1
Information,2019,szn0zjf8,Human,RS,24,1,0,-1
Information,2019,szn0zjf8,Human,WSLS,3,0,1,-1
Information,2019,szn0zjf8,Human,WSLS,4,0,1,-1
Information,2019,szn0zjf8,Human,WSLS,5,0,1,-1
Information,2019,szn0zjf8,Human,WSLS,6,1,1,1
Information,2019,szn0zjf8,Human,WSLS,7,1,0,-1
Information,2019,szn0zjf8,Human,WSLS,8,0,0,1
Information,2019,szn0zjf8,Human,WSLS,9,1,1,1
Information,2019,7nsibv2r,Human,WSLS,1,0,1,-1
Information,2019,7nsibv2r,Human,WSLS,10,1,1,1
Information,2019,7nsibv2r,Human,WSLS,11,1,0,-1
Information,2019,7nsibv2r,Human,WSLS,12,1,0,-1
Information,2019,7nsibv2r,Human,RS,13,0,1,-1
Information,2019,7nsibv2r,Human,RS,14,1,0,-1
Information,2019,7nsibv2r,Human,RS,15,0,1,-1
Information,2019,7nsibv2r,Human,RS,16,0,1,-1
Information,2019,7nsibv2r,Human,RS,17,0,1,-1
Information,2019,7nsibv2r,Human,RS,18,1,0,-1
Information,2019,7nsibv2r,Human,RS,19,0,1,-1
Information,2019,7nsibv2r,Human,WSLS,2,1,1,1
Information,2019,7nsibv2r,Human,RS,20,1,0,-1
Information,2019,7nsibv2r,Human,RS,21,1,0,-1
Information,2019,7nsibv2r,Human,RS,22,0,1,-1
Information,2019,7nsibv2r,Human,RS,23,1,0,-1
Information,2019,7nsibv2r,Human,RS,24,0,1,-1
Information,2019,7nsibv2r,Human,WSLS,3,1,0,-1
Information,2019,7nsibv2r,Human,WSLS,4,1,0,-1
Information,2019,7nsibv2r,Human,WSLS,5,1,0,-1
Information,2019,7nsibv2r,Human,WSLS,6,0,0,1
Information,2019,7nsibv2r,Human,WSLS,7,0,1,-1
Information,2019,7nsibv2r,Human,WSLS,8,1,1,1
Information,2019,7nsibv2r,Human,WSLS,9,0,0,1
Design,2019,kgt1o6p8,Human,WSLS,1,0,1,-1
Design,2019,kgt1o6p8,Human,WSLS,10,1,0,-1
Design,2019,kgt1o6p8,Human,WSLS,11,0,0,1
Design,2019,kgt1o6p8,Human,WSLS,12,1,1,1
Design,2019,kgt1o6p8,Human,RS,13,0,1,-1
Design,2019,kgt1o6p8,Human,RS,14,0,1,-1
Design,2019,kgt1o6p8,Human,RS,15,0,1,-1
Design,2019,kgt1o6p8,Human,RS,16,0,1,-1
Design,2019,kgt1o6p8,Human,RS,17,1,0,-1
Design,2019,kgt1o6p8,Human,RS,18,1,0,-1
Design,2019,kgt1o6p8,Human,RS,19,0,1,-1
Design,2019,kgt1o6p8,Human,WSLS,2,1,1,1
Design,2019,kgt1o6p8,Human,RS,20,0,1,-1
Design,2019,kgt1o6p8,Human,RS,21,1,0,-1
Design,2019,kgt1o6p8,Human,RS,22,0,1,-1
Design,2019,kgt1o6p8,Human,RS,23,0,1,-1
Design,2019,kgt1o6p8,Human,RS,24,1,0,-1
Design,2019,kgt1o6p8,Human,WSLS,3,1,0,-1
Design,2019,kgt1o6p8,Human,WSLS,4,0,0,1
Design,2019,kgt1o6p8,Human,WSLS,5,0,1,-1
Design,2019,kgt1o6p8,Human,WSLS,6,0,1,-1
Design,2019,kgt1o6p8,Human,WSLS,7,1,1,1
Design,2019,kgt1o6p8,Human,WSLS,8,0,0,1
Design,2019,kgt1o6p8,Human,WSLS,9,1,1,1
Information,2019,bx7ucngh,Human,WSLS,1,0,1,-1
Information,2019,bx7ucngh,Human,WSLS,10,1,0,-1
Information,2019,bx7ucngh,Human,WSLS,11,1,0,-1
Information,2019,bx7ucngh,Human,WSLS,12,0,0,1
Information,2019,bx7ucngh,Human,RS,13,1,0,-1
Information,2019,bx7ucngh,Human,RS,14,1,0,-1
Information,2019,bx7ucngh,Human,RS,15,1,0,-1
Information,2019,bx7ucngh,Human,RS,16,1,0,-1
Information,2019,bx7ucngh,Human,RS,17,0,1,-1
Information,2019,bx7ucngh,Human,RS,18,1,0,-1
Information,2019,bx7ucngh,Human,RS,19,1,0,-1
Information,2019,bx7ucngh,Human,WSLS,2,0,1,-1
Information,2019,bx7ucngh,Human,RS,20,0,1,-1
Information,2019,bx7ucngh,Human,RS,21,1,0,-1
Information,2019,bx7ucngh,Human,RS,22,1,0,-1
Information,2019,bx7ucngh,Human,RS,23,1,0,-1
Information,2019,bx7ucngh,Human,RS,24,1,0,-1
Information,2019,bx7ucngh,Human,WSLS,3,1,1,1
Information,2019,bx7ucngh,Human,WSLS,4,1,0,-1
Information,2019,bx7ucngh,Human,WSLS,5,0,0,1
Information,2019,bx7ucngh,Human,WSLS,6,0,1,-1
Information,2019,bx7ucngh,Human,WSLS,7,0,1,-1
Information,2019,bx7ucngh,Human,WSLS,8,0,1,-1
Information,2019,bx7ucngh,Human,WSLS,9,1,1,1
Design,2019,uaze5xn1,Human,WSLS,1,0,0,1
Design,2019,uaze5xn1,Human,WSLS,10,1,1,1
Design,2019,uaze5xn1,Human,WSLS,11,1,0,-1
Design,2019,uaze5xn1,Human,WSLS,12,1,0,-1
Design,2019,uaze5xn1,Human,RS,13,0,1,-1
Design,2019,uaze5xn1,Human,RS,14,0,1,-1
Design,2019,uaze5xn1,Human,RS,15,1,0,-1
Design,2019,uaze5xn1,Human,RS,16,1,0,-1
Design,2019,uaze5xn1,Human,RS,17,1,0,-1
Design,2019,uaze5xn1,Human,RS,18,0,1,-1
Design,2019,uaze5xn1,Human,RS,19,1,0,-1
Design,2019,uaze5xn1,Human,WSLS,2,0,1,-1
Design,2019,uaze5xn1,Human,RS,20,0,1,-1
Design,2019,uaze5xn1,Human,RS,21,1,0,-1
Design,2019,uaze5xn1,Human,RS,22,0,1,-1
Design,2019,uaze5xn1,Human,RS,23,1,0,-1
Design,2019,uaze5xn1,Human,RS,24,0,1,-1
Design,2019,uaze5xn1,Human,WSLS,3,0,1,-1
Design,2019,uaze5xn1,Human,WSLS,4,0,1,-1
Design,2019,uaze5xn1,Human,WSLS,5,1,1,1
Design,2019,uaze5xn1,Human,WSLS,6,1,0,-1
Design,2019,uaze5xn1,Human,WSLS,7,0,0,1
Design,2019,uaze5xn1,Human,WSLS,8,0,1,-1
Design,2019,uaze5xn1,Human,WSLS,9,0,1,-1
Linguistics,2019,0ucg25vl,Human,WSLS,1,0,1,-1
Linguistics,2019,0ucg25vl,Human,WSLS,10,0,0,1
Linguistics,2019,0ucg25vl,Human,WSLS,11,1,1,1
Linguistics,2019,0ucg25vl,Human,WSLS,12,0,0,1
Linguistics,2019,0ucg25vl,Human,RS,13,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,14,0,1,-1
Linguistics,2019,0ucg25vl,Human,RS,15,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,16,0,1,-1
Linguistics,2019,0ucg25vl,Human,RS,17,0,1,-1
Linguistics,2019,0ucg25vl,Human,RS,18,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,19,0,1,-1
Linguistics,2019,0ucg25vl,Human,WSLS,2,1,1,1
Linguistics,2019,0ucg25vl,Human,RS,20,0,1,-1
Linguistics,2019,0ucg25vl,Human,RS,21,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,22,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,23,1,0,-1
Linguistics,2019,0ucg25vl,Human,RS,24,1,0,-1
Linguistics,2019,0ucg25vl,Human,WSLS,3,1,0,-1
Linguistics,2019,0ucg25vl,Human,WSLS,4,0,0,1
Linguistics,2019,0ucg25vl,Human,WSLS,5,0,1,-1
Linguistics,2019,0ucg25vl,Human,WSLS,6,0,1,-1
Linguistics,2019,0ucg25vl,Human,WSLS,7,1,1,1
Linguistics,2019,0ucg25vl,Human,WSLS,8,0,0,1
Linguistics,2019,0ucg25vl,Human,WSLS,9,1,1,1
English,2019,2c6po1oe,Human,WSLS,1,0,0,1
English,2019,2c6po1oe,Human,WSLS,10,1,1,1
English,2019,2c6po1oe,Human,WSLS,11,1,0,-1
English,2019,2c6po1oe,Human,WSLS,12,0,0,1
English,2019,2c6po1oe,Human,RS,13,0,1,-1
